"","Pattern_1","Pattern_2","Pattern_3","Pattern_4","Pattern_5","Pattern_6","Pattern_7","Pattern_8","Pattern_9","Pattern_10","Pattern_11"
"BX323043.1",0.00282209506258368,0.00326107838191092,0.000187940619071014,0.00279718008823693,0.00214339955709875,0.00225004693493247,0.00137431873008609,0.00353062991052866,0.000147448619827628,0.000120640906970948,0.000687117280904204
"LINC02606",0.0022990747820586,0.00176150421611965,0.000157196685904637,0.00196327036246657,0.00214311107993126,0.00224182242527604,0.00101235439069569,0.00258528837002814,0.000173111606272869,9.55243085627444e-05,0.000599124701693654
"SLC25A33",0.00199341122061014,0.160913497209549,0.000212283805012703,0.00170059595257044,0.00298964488320053,0.00321853370405734,0.0229001827538013,0.00439614010974765,0.000117208845040295,0.000115990667836741,0.0455215983092785
"TMEM201",0.00368356099352241,0.00614027120172977,0.000297650985885412,0.00298061827197671,0.00364584708586335,0.00332996062934399,0.00230326084420085,0.00433145835995674,0.000194266700418666,0.00017530562763568,0.0427517928183079
"PIK3CD",0.00702430680394173,0.149486497044563,0.011592042632401,0.756785213947296,2.0841052532196,1.0334712266922,0.124143049120903,0.00606878427788615,0.0493981428444386,0.032439686357975,0.000124663725728169
"PIK3CD-AS2",0.00423562619835138,0.0055142967030406,0.000959068303927779,0.00384472543373704,0.0072209476493299,0.00319513981230557,0.0135406358167529,0.00577390007674694,0.000155446934513748,7.20704774721526e-05,0.014878548681736
"CLSTN1",0.557211339473724,0.231072917580605,0.00687043275684118,0.560980618000031,1.04646825790405,0.00185611506458372,0.255187720060349,1.74577987194061,0.0506017245352268,8.08961121947505e-05,0.313521713018417
"CTNNBIP1",0.459598481655121,0.0451180525124073,0.000587392540182918,0.454259306192398,0.00302158365957439,0.0082050496712327,0.00146792200393975,0.00296286959201097,0.000159588860697113,6.13467418588698e-05,0.0186584386974573
"LZIC",0.00397901516407728,0.246599271893501,0.0110694551840425,0.00218028761446476,0.00596799422055483,0.00696261879056692,0.116965234279633,0.00779114011675119,0.000270786113105714,0.000180468239705078,0.0665720775723457
"NMNAT1",0.490742862224579,0.00214546429924667,0.000492055667564273,0.00364508735947311,0.00451721576973796,0.00185249547939748,0.00269213225692511,0.596299648284912,9.05717024579644e-05,5.8878769777948e-05,0.0626449063420296
"RBP7",0.00187554163858294,0.039834838360548,0.00019112293375656,0.00400832295417786,0.0352709516882896,0.00218294793739915,0.00259655923582613,0.00445843348279595,0.000294902478344738,0.000114543188828975,0.0776975229382515
"UBE4B",0.00336479605175555,0.197303161025047,0,0.00471788737922907,0.0185845494270325,0.984413206577301,0.0431996770203114,0.00648397114127874,8.77369893714786e-05,0.0312223453074694,0.0823546871542931
"KIF1B",0.474940180778503,0.13893985748291,0.0219448320567608,0.422875851392746,0.00176148442551494,0.003258012002334,0.0314544886350632,0.584847629070282,0.0897814258933067,0.000266312650637701,0.000759799440857023
"PGD",1.24501442909241,0.101055048406124,0.0174253098666668,0.00138437713030726,1.48512625694275,1.49272906780243,0.231111600995064,1.51945626735687,0.000119360382086597,2.84465768345399e-05,0.0391767546534538
"CENPS",0.00783622078597546,0.00796228181570768,0.000261487381067127,0.00293711968697608,0.002205551834777,0.00252485484816134,0.0019445198122412,0.00401888322085142,0.000216281623579562,0.000124449856230058,0.0181877575814724
"DFFA",0.506090641021729,0.00600867671892047,0.0117829712107778,0.00361246429383755,0.958876073360443,0.00594355491921306,0.144715651869774,0.611101150512695,0.000193401123397052,0.000257373118074611,0.0476456731557846
"PEX14",0.538226664066315,0.0971991121768951,0.0118514811620116,0.00421218713745475,0.00306012877263129,0.00391004793345928,0.00506462296471,0.00402754684910178,0.000177838272065856,0.000184395306860097,0.00222971336916089
"CASZ1",0.00469779781997204,0.015795111656189,0.000766921613831073,0.00377293326891959,0.0029638260602951,0.00617232732474804,0.00190223148092628,0.00616933545097709,0.000194686930626631,0.000197042594663799,0.00203153002075851
"C1orf127",0.00247157667763531,0.00189099076669663,0.000194056949112564,0.00216677389107645,0.00210294895805418,0.0027412329800427,0.0012789893662557,0.00257353973574936,0.000129694468341768,7.87165481597185e-05,0.000456679408671334
"TARDBP",1.02456724643707,0.225659713149071,0.00402965163812041,0.630760490894318,0.00538422539830208,0.00161969417240471,0.0643237978219986,0.00389429088681936,0.0726818144321442,0.0324417501688004,0.0963394045829773
"MASP2",1.263307929039,1.28680884838104,0,1.26880443096161,0.00413985876366496,2.29661631584167,0.200982615351677,1.5221381187439,0.000210994956432842,0.0328217707574368,0.000318891718052328
"AL109811.2",0.494985014200211,0.112138636410236,0.000165548626682721,0.00119851576164365,0.0494289547204971,0.00233526946976781,0.00553083932027221,0.00299254944548011,0.043883103877306,0.0295867472887039,0.033522505313158
"SRM",0.000842177076265216,0.329057782888412,0,0.00175812258385122,0.00139979238156229,0.887618839740753,0.186337515711784,0.718704760074615,6.18986523477361e-05,0.0329071767628193,0.366889595985413
"EXOSC10",0.00988330598920584,0.620100617408752,0.000653625815175474,0.00480482773855329,0.0110344924032688,0.836386263370514,0.0680100172758102,0.00235044280998409,0.000115446113341022,8.48451236379333e-05,0.0471959188580513
"EXOSC10-AS1",0.00230833585374057,0.00167388620320708,0.0001630704064155,0.0021006187889725,0.00228350306861103,0.0022941695060581,0.000909071182832122,0.00275904475711286,0.000143134166137315,9.46669315453619e-05,0.000894818571396172
"MTOR",0.468217611312866,0.125191748142242,0.000138987335958518,0.00238080555573106,0.00328580196946859,0.00240281573496759,0.00776336342096329,0.604886174201965,0.000150981650222093,5.05154530401342e-05,0.0847033336758614
"UBIAD1",0.700133502483368,0.197854474186897,0.00122065341565758,0.00331592536531389,0.00168858945835382,0.00153617502655834,0.0365958213806152,0.00728874141350389,0.00021920281869825,0.000593056145589799,0.00568130426108837
"FBXO2",0.477468907833099,0.0857258290052414,0,0.00144751719199121,0.00177578593138605,0.899060249328613,0.0150865819305182,0.0036171511746943,0.0452842712402344,0.000129305655718781,0.00794644188135862
"FBXO44",0.688653886318207,0.00216972222551703,0.000150267718709074,0.442897856235504,0.00106054078787565,0.00146270915865898,0.0396152585744858,0.481023877859116,0.000241620233282447,0.000141401644214056,0.0584293715655804
"FBXO6",0.536500632762909,0.0239191092550755,0.000152162741869688,0.001992744859308,0.00141790311317891,0.00125145877245814,0.140883579850197,0.42170238494873,9.02948740986176e-05,4.07796760555357e-05,0.000351463444530964
"MAD2L2",0.00313056702725589,0.217010736465454,0.0102016404271126,0.00297116697765887,0.963465094566345,0.00347261712886393,0.00314690894447267,0.00492183491587639,0.0014334978768602,0.036166574805975,0.0885052531957626
"DRAXIN",0.0032579367980361,0.00310619361698627,0.000173331456608139,0.00216034473851323,0.00220359140075743,0.00215073907747865,0.000643459090497345,0.00269780517555773,0.000112034169433173,7.57479356252588e-05,0.00036303247907199
"AGTRAP",0.0351508967578411,0.277276784181595,0.0272822882980108,0.00239278865046799,0.0019284050213173,0.0021746763959527,0.0737805888056755,0.0126316854730248,0.04796427115798,0.000249420438194647,0.0497793555259705
"MTHFR",0.0139842638745904,0.00388607825152576,0.0263329315930605,0.586196541786194,1.01293861865997,1.68534338474274,0.0685207471251488,0.547802090644836,0.0654667317867279,3.34453907271381e-05,0.000116949289804325
"CLCN6",0.00242382753640413,0.00173133029602468,0.000247210875386372,0.00208218535408378,0.0068006431683898,0.959896266460419,0.16162534058094,0.0035380907356739,0.000227621494559571,0.000100276280136313,0.0887153297662735
"AL021155.5",0.0031624436378479,0.0029758655000478,0.000154747482156381,0.00204763771034777,0.00358267850242555,0.00178469845559448,0.000633850693702698,0.596793055534363,0.000134623944177292,8.18947009975091e-05,0.000315105629852042
"KIAA2013",0.560141384601593,1.11166942119598,0.000300519866868854,0.00453513348475099,1.01116919517517,0.000755402666982263,0.0777723118662834,1.09674441814423,0.0468611679971218,0.000183267969987355,0.0311216451227665
"PLOD1",1.27762651443481,0.775157809257507,0.000320265127811581,0.832759082317352,0.874646902084351,0.00170488061849028,0.111385859549046,1.98297369480133,8.19837878225371e-05,0.0337391644716263,0.0308172944933176
"MFN2",0.46345180273056,0.573484122753143,0.00249079847708344,0.346119463443756,0.019044479355216,0.00807912647724152,0.240177974104881,1.40405547618866,0.000163760865689255,0.030861696228385,0.0294224955141544
"MIIP",0.535233974456787,0.107903592288494,0.00150119501631707,0.007591696921736,0.0627352893352509,0.0157810002565384,0.167295306921005,0.00319078285247087,0.000152510372572578,0.0329826176166534,0.201386213302612
"TNFRSF8",0.00254594627767801,0.00179673975799233,0.000372290494851768,0.00251283519901335,0.00289960927329957,0.00228422204963863,0.00246845348738134,0.00388182769529521,0.000167749152751639,7.90456979302689e-05,0.00108019239269197
"TNFRSF1B",1.00973117351532,0.0946078151464462,0.0643799006938934,0.423014402389526,0.825867891311646,0.00125271046999842,0.359941244125366,0.632549345493317,5.94586454099044e-05,0.053781196475029,0.0517291054129601
"VPS13D",0.526446521282196,0.210376724600792,0.00157504947856069,0.363194733858109,0.00125950388610363,0.979973018169403,0.00773262698203325,0.0108237313106656,0.000134008500026539,0.0348885990679264,0.107624180614948
"DHRS3",1.72126185894012,1.61687862873077,0.0643159672617912,0.970966935157776,0.000546613824553788,0.00152323639485985,0.377417623996735,1.25257670879364,0.000184101212653331,0.000113210859126411,0.102467224001884
"LRRC38",0.00234994990751147,0.00173695583362132,0.00018147035734728,0.00197815732099116,0.0023621974978596,0.00220651156269014,0.000552079640328884,0.00278142793104053,9.79553151410073e-05,7.82352944952436e-05,0.000561080931220204
"PDPN",0.00208995584398508,0.000953207083512098,0.0268125608563423,0.00159552355762571,0.00125854660291225,0.00164339097682387,0.0952477753162384,0.00171273958403617,0.000120457938464824,4.11357686971314e-05,0.0458552539348602
"PRDM2",0.441869407892227,0.046393346041441,0.0454615913331509,0.0117204785346985,0.0186091642826796,0.893958508968353,0.0505482628941536,0.550433576107025,0.0486835613846779,0.000287254661088809,0.046681422740221
"KAZN",0.00275283632799983,0.0369222052395344,0.000526805641129613,0.00359297660179436,0.00379730900749564,0.0145131787285209,0.00229485845193267,0.00459506083279848,0.000137031907797791,9.19620870263316e-05,0.000806899392046034
"TMEM51-AS1",0.00338159292005002,0.00326221738941967,0.000358818273525685,0.0044719846919179,0.00287175131961703,0.00220947898924351,0.00299113802611828,0.00471234694123268,0.000329154485370964,0.000171067847986706,0.00170678494032472
"TMEM51",0.0017931922338903,0.00103518064133823,0.0297193601727486,0.0015486697666347,0.00107277906499803,0.00127248279750347,0.0860936045646667,0.00186376878991723,0.000125759761431254,0.000238864973653108,0.0351612344384193
"FHAD1",0.00347101828083396,0.00316599733196199,0.00166965241078287,0.00206926860846579,0.00346532673574984,0.00217026891186833,0.0132876867428422,0.00390316126868129,0.000248461292358115,0.000144641773658805,0.000809407036285847
"EFHD2",0.00162353529594839,0.644324481487274,0.0292213372886181,0.00447267619892955,1.51452505588531,0.0021211956627667,0.343184560537338,0.00915054231882095,0.0563514493405819,7.31651089154184e-05,0.00252378825098276
"CTRC",0.00268429890275002,0.00176755792926997,0.000205392032512464,0.00221253535710275,0.00247892644256353,0.00224318308755755,0.000910807924810797,0.00263228849507868,0.000139709372888319,9.50957764871418e-05,0.000442337390268221
"CASP9",0.00267564202658832,0.0252647269517183,0.000235222571063787,0.00322518381290138,0.00306554161943495,0.00165080337319523,0.014208029024303,0.00462360633537173,0.000160307507030666,0.000124873680761084,0.00267248298041523
"DNAJC16",0.00382413668558002,0.0787899270653725,0.0147857973352075,0.00579104200005531,0.00213108141906559,0.00327952462248504,0.0371662341058254,0.64343249797821,0.000117783012683503,0.000187708268640563,0.00439607910811901
"AL121992.3",0.00279097142629325,0.0287212915718555,0.000728221901226789,0.00223655416630208,0.00221014255657792,0.00206710840575397,0.00121704407501966,0.00437112106010318,0.000188451915164478,0.000116391951451078,0.000594658951740712
"AGMAT",0.753204345703125,0.402843594551086,0,0.406235188245773,0.00100298295728862,0.85959529876709,0.12471330165863,1.39588510990143,2.37785952776903e-05,0.0301696043461561,0
"DDI2",0.00135932432021946,0.0648651644587517,0.0347213074564934,0.00644112983718514,0.00126220867969096,0.93595939874649,0.0169369429349899,0.00223738653585315,0.000149710074765608,9.70911496551707e-05,0.0274281613528728
"PLEKHM2",0.00861435290426016,0.062843382358551,0.0343756452202797,0.404439181089401,1.01628792285919,0.00165354833006859,0.0432449206709862,0.896034836769104,6.20002901996486e-05,0.0489683672785759,0.0178545136004686
"SLC25A34",0.00357235525734723,0.00884212926030159,0.000476246175821871,0.00199676305055618,0.874504745006561,0.00456236908212304,0.000492633262183517,0.00328368064947426,0.000166131765581667,0.000201955743250437,0.000517599284648895
"SLC25A34-AS1",0.00221477821469307,0.00184792769141495,0.000136727830977179,0.00187772267963737,0.00234559900127351,0.00211834535002708,0.000569297466427088,0.00276228203438222,0.000118745701911394,7.55966975702904e-05,0.000400656921556219
"TMEM82",0.416893035173416,0.0711506083607674,0,0.36408594250679,0.001550791435875,0.926061511039734,0.111196711659431,0.00124050059821457,3.05623834719881e-05,2.35908992181066e-05,0
"FBLIM1",0.00161937472876161,0.00101884617470205,0.0179984644055367,0.68972635269165,0,0.00203658104874194,0.0366679728031158,0.00381382391788065,6.71113230055198e-05,0.000117048119136598,0.205784007906914
"AL450998.2",0.00254731392487884,0.00296053593046963,0.000220489426283166,0.00221336772665381,0.00308647914789617,0.00214414042420685,0.000788408506195992,0.00363969476893544,0.000124683778267354,9.18433288461529e-05,0.000650962116196752
"SPEN",0.00244807964190841,0.0889352262020111,0.0186646785587072,0.398163050413132,0.875590622425079,0.00811611581593752,0.0447116605937481,0.482981711626053,0.00086915580322966,0.0330869369208813,0.0509310737252235
"ZBTB17",0.00289244623854756,0.0371819734573364,0.0230181161314249,0.00797641556710005,0.95600414276123,0.00517698749899864,0.0534573867917061,0.0133674526587129,6.50544898235239e-05,5.87451941100881e-05,0.0277643334120512
"HSPB7",0.00194635265506804,0.0029353704303503,0.00024551191017963,0.393603056669235,0.00273544155061245,0.0050376676954329,0.00506012653931975,0.00266855279915035,5.92557626077905e-05,4.28407365689054e-05,0.000203462870558724
"CLCNKA",0.00218395469710231,0.0019641243852675,0.000134092682856135,0.00235492084175348,0.00239149131812155,0.00201604049652815,0.00103341194335371,0.00278423214331269,0.000153453715029173,8.71245210873894e-05,0.000981495017185807
"EPHA2",0.00210585235618055,0.566795408725739,0.000155939516844228,0.0030304251704365,0.00502796610817313,0.00221211649477482,0.000400783814257011,0.00273238425143063,6.24639142188244e-05,5.77342543692794e-05,0.0459401905536652
"ARHGEF19",0.00300125847570598,0.00531379878520966,0.000924838765058666,0.00364615418948233,0.00353541621007025,0.00415647681802511,0.00116231304127723,0.00491420924663544,9.85857186606154e-05,0.000148061939398758,0.0322942920029163
"AL109627.1",0.0041850064881146,0.00585774006322026,0.000454811815870926,0.00296270987018943,0.00246992916800082,0.00333685055375099,0.00085171777755022,0.00379153480753303,0.000208952216780744,9.26763314055279e-05,0.00138719158712775
"CPLANE2",0.00454818643629551,0.0152603909373283,0.000494193925987929,0.00253562047146261,0.0053777820430696,0.00354341557249427,0.000753058469854295,0.00318012409843504,0.000114596041385084,9.75613802438602e-05,0.00996414385735989
